step,time_s,phase,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,yaw,pitch,roll,latency_ms
340,51.5285,s4_west_t2_move,0.0067,-0.0289,-0.9999,0.0033,0.0242,0.0355,-0.7191,0.5935,0.0,-93.13,-0.81,-2.25,11.79
341,51.6527,s4_west_t2_move,-0.0461,0.0915,-1.0202,0.0048,-0.0036,0.0059,-0.7309,0.5819,0.0,-93.14,-0.86,-2.31,14.84
342,51.7731,s4_west_t2_move,0.0811,-0.0171,-1.0185,-0.0148,0.0017,-0.0591,-0.7351,0.5752,0.0,-93.14,-0.85,-2.26,13.89
343,51.8932,s4_west_t2_move,-0.0364,0.0579,-1.0215,-0.0087,-0.0147,0.005,-0.7465,0.5589,0.0,-93.19,-0.91,-2.26,18.3
344,52.013,s4_west_t2_move,0.0138,0.0335,-1.0225,0.0011,-0.0412,-0.0553,-0.7502,0.5517,0.0,-93.23,-0.92,-2.29,16.71
345,52.1297,s4_west_t2_move,0.0138,0.0335,-1.0225,0.0011,-0.0412,-0.0553,-0.7569,0.5401,0.0,-93.23,-0.92,-2.29,11.44
346,52.2518,s4_west_t2_move,0.0531,0.0086,-1.02,0.0199,-0.0224,-0.0537,-0.7611,0.5302,0.0,-93.17,-0.98,-2.25,12.86
347,52.3726,s4_west_t2_move,-0.0356,0.0997,-1.0125,-0.0072,0.0016,0.0207,-0.7653,0.5217,0.0,-93.11,-1.0,-2.22,18.02
348,52.4934,s4_west_t2_move,0.0395,-0.0096,-1.0165,-0.0,-0.0038,-0.0086,-0.7678,0.5131,0.0,-93.13,-1.01,-2.25,17.0
349,52.6093,s4_west_t2_move,-0.0274,-0.0128,-1.0079,0.0069,-0.0017,0.0168,-0.7729,0.505,0.0,-93.2,-1.07,-2.2,11.81
350,52.7325,s4_west_t2_move,0.0176,-0.0554,-1.0152,0.0043,-0.0078,0.0196,-0.7785,0.4881,0.0,-93.15,-1.07,-2.15,13.89
351,52.8528,s4_west_t2_move,0.0176,-0.0554,-1.0152,0.0043,-0.0078,0.0196,-0.7813,0.4793,0.0,-93.23,-1.12,-2.15,18.8
352,53.1554,s4_west_t2_move,0.044,-0.0256,-1.0163,-0.0107,0.0093,0.0141,-0.783,0.4707,0.0,-93.16,-1.11,-2.18,199.99
353,53.2733,s4_west_t2_move,-0.0466,0.0292,-1.0167,-0.0158,-0.0055,0.0124,-0.7884,0.4393,0.0,-93.21,-1.19,-2.14,13.51
354,53.5644,s4_west_t2_move,0.0166,-0.0044,-1.0099,-0.0304,0.0135,0.0273,-0.7884,0.4331,0.0,-93.11,-1.16,-2.1,189.94
355,53.7691,s4_west_t2_move,-0.0779,0.1764,-1.0067,-0.1651,0.0336,-0.4318,-0.7987,0.3877,0.0,-95.94,-1.09,-2.46,102.72
356,53.8932,s4_west_t2_move,0.0087,0.0845,-1.0818,-0.223,0.1245,-0.164,-0.8206,0.3679,0.0,-97.28,-0.61,-3.26,20.78
357,54.013,s4_west_t2_move,0.0203,0.0433,-0.9772,-0.0293,-0.0882,0.3862,-0.9011,0.3177,0.0,-95.3,-1.16,-4.26,18.6
358,54.1311,s4_west_t2_move,0.0537,0.0802,-0.9854,0.0687,-0.2196,0.6303,-0.9327,0.3032,0.0,-91.81,-2.0,-3.91,15.75
359,54.3842,s4_west_t2_move,0.0296,0.0869,-0.9314,0.1858,-0.0127,0.6127,-0.994,0.2942,0.0,-86.9,-1.63,-2.45,147.36
360,54.583,s4_west_t2_move,-0.0614,-0.0728,-1.0191,-0.0735,-0.2614,-0.2478,-1.101,0.2858,0.0,-88.91,-0.17,-4.3,97.18
361,54.7117,s4_west_t2_move,-0.0813,-0.1461,-0.9763,0.1347,-0.2227,0.0829,-1.128,0.276,0.0,-89.89,-1.73,-4.03,19.67
362,54.8319,s4_west_t2_move,0.0145,0.1474,-1.1263,0.5635,0.1522,-0.0257,-1.1135,0.243,0.0,-86.85,-2.01,-4.03,18.42
363,54.9482,s4_west_t2_move,0.0129,0.0571,-1.0296,0.2014,0.053,-0.8661,-1.0899,0.2269,0.0,-88.58,-1.13,-2.2,13.24
364,55.0687,s4_west_t2_move,0.0061,-0.1362,-1.0021,-0.0573,-0.0319,-0.6412,-1.0704,0.2171,0.0,-94.43,-1.17,-1.85,11.91
365,55.1928,s4_west_t2_move,0.062,0.1094,-1.0747,0.0064,-0.0319,0.0803,-1.0416,0.2148,0.0,-95.34,-1.29,-1.36,14.92
366,55.3132,s4_west_t2_move,-0.0087,-0.0098,-0.9798,0.0451,0.0217,-0.1061,-1.0049,0.2092,0.0,-95.77,-1.33,-1.43,13.94
367,55.8171,s4_west_t2_move,0.0415,0.0123,-1.0069,-0.0151,0.0267,0.1787,-0.9828,0.2067,0.0,-95.76,-1.27,-1.39,402.42
368,55.9925,s4_west_t2_move,-0.0081,-0.0117,-1.0016,-0.0375,0.0133,0.0249,-0.865,0.1844,0.0,-93.25,-1.21,-1.52,73.11
369,56.1517,s4_west_t2_move,-0.0251,0.0017,-1.0158,0.0083,0.0072,0.0962,-0.845,0.1787,0.0,-93.19,-1.19,-1.58,56.97
370,56.2722,s4_west_t2_move,0.0094,-0.029,-1.0354,-0.0382,-0.0163,-0.0088,-0.8257,0.1744,0.0,-93.2,-1.17,-1.51,10.61
371,56.4287,s4_west_t2_move,0.0204,-0.0072,-1.0206,-0.012,0.0008,0.0385,-0.7866,0.1611,0.0,-93.23,-1.22,-1.56,54.79
372,56.5551,s4_west_t2_stop,0.0204,-0.0072,-1.0206,-0.012,0.0008,0.0385,-0.7591,0.1491,0.0,-93.23,-1.22,-1.56,16.53
373,56.7339,s4_west_t2_stop,0.0301,-0.0326,-0.9674,0.0682,0.0535,-0.0506,-0.7364,0.1309,0.0,-93.22,-1.34,-1.68,74.43
374,56.8726,s4_west_t2_stop,-0.0109,-0.0597,-1.0141,-0.0131,-0.0014,-0.0345,-0.7336,0.1221,0.0,-93.78,-1.39,-1.74,35.55
375,56.9919,s4_west_t2_stop,-0.0156,0.0098,-1.0189,-0.0171,0.0116,-0.0169,-0.7344,0.1148,0.0,-93.76,-1.36,-1.76,16.76
376,57.2243,s4_west_t2_stop,-0.0101,-0.0019,-1.0185,-0.0089,-0.001,-0.0059,-0.7353,0.1085,0.0,-93.77,-1.37,-1.73,127.12
377,57.3944,s4_west_t2_stop,-0.0121,-0.0003,-1.0124,-0.0042,0.0009,-0.0205,-0.7361,0.0969,0.0,-93.83,-1.41,-1.75,66.91
378,57.6226,s4_west_turn_right,-0.0305,0.0088,-1.0146,-0.006,-0.0008,-0.0033,-0.736,0.099,0.0,-93.82,-1.42,-1.75,124.9
379,57.7526,s4_west_turn_right,0.0057,0.0041,-1.0126,-0.0054,0.0051,-0.0015,-0.7349,0.1051,0.0,-93.49,-1.39,-1.74,23.79
380,57.8938,s4_west_turn_right,0.0433,0.1021,-1.0035,-0.0407,0.0283,0.6443,-0.7379,0.1067,0.0,-89.33,-1.25,-1.86,37.49
381,58.0538,s4_west_turn_right,-0.0009,-0.0278,-0.9892,-0.0433,0.0224,0.7306,-0.7369,0.1058,0.0,-81.46,-1.01,-2.04,57.86
382,58.1897,s4_west_turn_right,-0.0097,0.0078,-1.017,0.0265,-0.002,0.6983,-0.7369,0.1054,0.0,-77.3,-0.89,-1.92,30.12
383,58.3228,s4_west_turn_right,-0.0059,-0.0369,-1.0136,0.0108,0.0096,0.7599,-0.7372,0.1053,0.0,-68.6,-0.59,-2.03,23.74
384,58.4765,s4_west_turn_right,-0.0059,-0.0369,-1.0136,0.0108,0.0096,0.7599,-0.7372,0.1053,0.0,-68.6,-0.59,-2.03,49.47
385,58.6829,s4_west_turn_right,0.011,-0.0055,-1.0033,-0.0404,0.007,0.803,-0.7359,0.1033,0.0,-59.66,-0.36,-2.09,104.48
386,58.8132,s4_west_turn_right,0.0069,-0.0086,-1.0234,-0.0277,0.0022,0.7425,-0.7354,0.1034,0.0,-55.2,-0.23,-2.07,28.54
387,58.9306,s4_west_turn_right,-0.0002,0.0252,-1.0406,-0.0024,-0.0381,0.7411,-0.7362,0.1027,0.0,-43.91,0.06,-2.08,11.71
388,59.0518,s4_west_turn_right,0.0401,0.0019,-1.0154,-0.03,0.0053,0.8268,-0.7354,0.1015,0.0,-34.86,0.38,-2.14,11.83
389,59.1727,s4_west_turn_right,0.005,0.0352,-1.008,-0.0074,0.0193,0.733,-0.735,0.1025,0.0,-30.67,0.44,-2.05,17.44
390,59.3748,s4_west_turn_right,-0.0023,-0.0602,-1.0049,-0.0319,0.0263,0.9293,-0.7337,0.1017,0.0,-25.89,0.65,-2.14,90.52
391,59.4927,s4_west_turn_right,0.0093,0.0287,-1.0273,-0.0471,-0.0017,0.8224,-0.7333,0.1009,0.0,-17.03,0.8,-2.09,15.64
392,59.614,s4_west_turn_right,-0.0119,-0.0132,-1.0022,-0.0105,0.0229,0.7673,-0.7342,0.1013,0.0,-12.44,0.92,-2.07,15.74
